#{"t_start": 1734868396.0939093, "env_id": "Walker2d-v4"}
r,l,t
0.242705,13,2.58391
4.645922,14,3.388915
-0.231332,11,4.389545
-0.370965,13,5.574929
1.079998,19,7.212268
-0.550818,10,7.834102
2.213534,15,9.03981
-1.987524,22,10.271355
-3.095236,22,11.488501
-5.171732,16,12.375365
0.552994,13,13.439775
4.715144,31,15.199286
11.884649,26,16.66746
-4.216108,8,17.284965
0.162506,13,18.460303
-8.635098,16,20.455239
1.637714,24,21.792769
-1.195506,14,22.571918
-3.655694,22,23.774793
5.50166,23,25.381067
-6.081298,12,26.066476
-3.488325,24,27.398097
-1.68378,10,27.985933
-1.857486,23,29.261554
0.13378,14,30.547306
5.699088,29,33.279813
1.334871,13,34.248663
8.844129,24,35.585367
1.128745,20,469.371115
1.175282,16,470.2576
0.321704,12,470.930583
10.158054,35,472.931696
-1.971554,10,474.250146
17.662951,61,477.824783
2.321078,12,478.92037
-1.804575,13,480.992678
-2.278378,9,481.492283
-5.461245,11,482.105545
-3.347966,16,483.027901
3.06179,17,483.998811
-2.521038,11,484.663673
5.012678,19,486.476632
-0.173098,14,487.304926
4.698238,21,488.532411
28.224676,56,493.583503
-4.122456,21,495.071684
3.062324,14,495.936936
3.649263,34,498.649532
-2.569336,12,499.387436
1.591552,21,500.631618
-0.394408,16,501.550818
1.40969,13,502.285534
2.68211,15,503.13656
-2.726887,16,505.188511
7.517619,22,937.733748
-1.667732,12,938.831566
0.5581,29,941.420282
3.083321,26,943.682657
3.320295,19,944.759866
4.903477,19,945.829583
26.185667,38,948.6619
32.245187,42,951.046369
8.762777,35,955.030051
0.938773,12,955.690933
2.575831,13,956.413894
13.200367,30,958.074529
2.155741,24,960.099351
-5.402719,19,961.14642
26.97753,44,963.541118
4.183522,27,966.257091
0.601152,12,967.41006
13.342925,37,969.67027
4.922179,16,970.557403
7.992516,51,974.143012
24.905577,39,1406.481999
-4.908667,14,1407.970088
-6.655423,16,1408.835672
8.657018,27,1410.875498
9.854869,42,1414.878928
10.811486,26,1416.361731
4.16217,16,1417.22118
7.484411,22,1418.425182
4.341111,19,1420.195315
9.710813,25,1421.560729
16.297324,27,1423.024312
7.127958,18,1425.697495
6.897046,29,1427.704529
12.417278,21,1428.849874
34.731905,68,1433.364953
13.989461,36,1435.353188
37.157645,38,1439.280242
-3.717968,12,1440.300048
7.924383,23,1871.246056
19.241318,46,1874.580855
3.90553,27,1876.122025
2.715953,18,1877.106547
3.180374,12,1877.753286
7.294966,53,1882.253458
32.164732,59,1886.687291
9.150984,25,1888.050266
0.984344,10,1888.593095
27.24195,46,1891.899807
24.610923,32,1893.885346
18.93021,30,1897.347105
15.292362,29,1898.949923
44.430789,67,1903.341897
4.986483,15,1904.171484
