#{"t_start": 1734868395.5332475, "env_id": "Walker2d-v4"}
r,l,t
-0.506912,11,3.010674
-2.24037,15,3.867958
-2.217323,15,5.162465
-4.966042,11,6.192078
3.839327,14,7.529006
1.247275,15,8.425344
5.570659,21,9.960726
4.934769,17,10.916467
-4.809606,14,11.68792
8.686812,23,12.966318
-9.255485,16,14.204432
-6.107349,8,14.648654
2.387816,33,16.523118
2.611905,17,17.508215
13.708389,25,20.348428
-0.182021,9,21.107667
14.165133,31,22.817668
-0.405924,16,23.702435
-2.397011,10,24.255744
-0.299312,11,24.8508
-3.585931,26,26.655454
0.07727,22,27.878513
3.239921,22,29.122136
11.713946,34,31.812704
1.939373,23,33.979866
4.158253,23,35.461995
-4.203111,16,36.339891
0.674968,13,37.418667
9.982777,32,471.523723
-3.936088,22,472.812309
17.591362,36,475.561887
4.049558,31,477.269874
-2.542276,9,477.773652
-1.885633,17,479.237458
1.970795,14,481.472283
-2.466468,12,482.136724
-2.267875,20,483.278528
16.191626,35,485.319689
-7.314864,12,486.724151
4.437874,20,487.896851
7.21061,19,489.006124
-1.316615,12,489.714634
7.656285,25,491.236093
-2.260431,15,493.622733
-4.910401,29,495.817319
9.661991,21,497.039654
1.287222,11,497.69176
3.895811,17,499.436861
1.136115,14,500.269089
-1.081558,9,500.805084
-2.018973,20,501.97597
-3.110335,41,505.257658
1.271398,14,506.562283
-1.640139,18,938.729218
3.800706,23,940.868128
7.676711,20,942.387684
6.786922,25,944.558722
7.527019,30,946.251473
-0.220046,29,948.584371
1.197025,16,949.479174
4.275396,16,950.377817
10.803185,29,952.316009
24.994393,37,956.102657
2.822266,18,957.11446
17.359375,29,958.719322
1.131332,30,961.06728
13.709279,33,962.872371
3.074541,17,963.804967
-9.881977,21,964.948271
-6.461817,27,968.28974
5.896945,20,969.490888
5.347024,23,970.770738
4.734336,20,972.620088
3.900193,13,973.36073
0.786127,19,974.408549
27.458159,47,1407.900342
13.508376,40,1410.085656
5.667654,19,1411.862944
11.064058,28,1414.90597
22.635914,44,1417.380519
9.817484,30,1419.015433
17.787657,39,1421.869547
9.150729,34,1423.773198
2.789822,20,1426.708679
51.163058,84,1432.295743
12.666524,42,1434.635678
8.550672,38,1437.656811
76.0258,125,1876.279404
5.965111,21,1877.466194
-2.007568,11,1878.073003
6.940611,22,1880.019543
3.159716,14,1880.842811
16.165824,30,1883.592781
18.597867,53,1887.38305
10.757808,19,1888.427353
2.282829,14,1889.181525
63.300965,92,1895.756142
0.969352,30,1898.722574
0.569388,12,1899.378934
11.30913,38,1901.437404
-0.11526,15,1902.984432
