#{"t_start": 1734868395.293625, "env_id": "Walker2d-v4"}
r,l,t
-1.663355,10,3.184183
-0.200366,9,3.703598
1.58179,22,5.385413
-1.40509,19,7.200757
-5.88451,24,9.181465
-0.791476,16,10.080094
1.675756,25,11.47195
-5.774174,24,12.798669
-1.3244,20,14.260351
10.491284,29,15.897267
-4.094391,15,16.749408
0.394096,16,17.647477
-2.358967,22,20.175291
-3.924686,30,22.283359
1.360408,17,23.213194
-7.616219,18,24.202907
6.484814,19,25.589235
-2.623229,18,26.602551
-11.175762,21,27.781115
-5.672684,9,28.276636
10.68138,22,29.529291
-0.219488,11,30.480174
3.876136,17,31.771984
-2.977587,13,32.955542
-6.506151,28,35.22931
-1.109451,12,35.911629
2.515276,15,37.084627
3.193535,12,470.076145
1.231923,18,471.076399
0.769796,18,472.111903
-1.432037,17,473.095711
-1.763561,11,473.696019
3.230627,13,475.179351
12.025918,28,476.733209
0.710681,12,477.389262
-5.90592,14,478.189245
-6.492876,13,479.365973
4.264371,26,482.310344
11.923681,20,483.451119
-0.944677,19,484.525238
1.417257,24,485.955236
-2.897772,12,487.363805
-3.633957,20,488.543695
4.034256,17,489.533533
-0.476464,16,490.473045
-5.289152,15,491.391796
-4.677549,30,495.092671
14.277526,32,497.0446
-3.37356,13,497.806529
-2.221787,9,498.325203
9.544343,23,500.436145
5.276738,14,501.264239
-3.517693,21,502.484964
17.493584,37,505.56801
26.692463,44,940.120778
14.300332,44,944.170784
0.991399,11,944.787307
1.725328,25,946.198176
-0.312205,13,946.93838
3.768637,20,948.053697
4.455929,18,949.768343
4.942406,21,950.950216
8.309162,18,952.016074
2.025255,15,953.40727
5.029567,17,955.795107
5.661758,17,956.738809
2.364586,12,957.407213
-0.202545,14,958.171311
9.852985,32,959.935308
-1.027116,16,961.530588
2.511851,21,962.669652
-0.507415,12,963.312251
8.088433,32,965.071057
18.627925,31,968.702882
2.656863,33,970.545736
16.68027,41,973.588656
6.487675,17,974.528674
17.975183,41,1406.974374
12.348915,32,1409.442216
1.925431,20,1410.665935
8.056925,25,1413.031289
1.827613,11,1414.005835
12.534937,25,1416.157207
10.67957,21,1417.342898
-8.587826,20,1418.428694
88.790917,108,1426.92972
8.214544,20,1428.236986
33.375937,59,1432.236616
7.752265,20,1433.361829
13.178677,29,1434.973084
53.146357,93,1871.954695
10.011028,44,1875.184205
3.064421,15,1876.012635
78.023958,91,1882.316636
27.508146,46,1886.353747
263.806703,164,1898.165816
160.75094,104,1904.595878
6.50223,18,1905.608938
0.70456,10,1906.193733
