#{"t_start": 1734868395.730025, "env_id": "Walker2d-v4"}
r,l,t
-1.269164,17,3.168712
2.341416,19,4.548785
-0.362996,10,5.43501
11.369523,22,7.44909
-6.70418,17,8.821274
-8.552917,16,9.718442
-0.599955,29,11.327505
2.341859,12,11.99718
-0.09373,11,12.615262
2.531062,17,13.901721
22.273581,38,16.049876
0.910236,16,16.959764
-2.02737,8,17.5225
10.999053,21,19.977493
-0.907576,16,21.197044
-10.642891,21,22.359214
-4.597213,11,22.97407
-4.618391,22,24.177726
-6.561399,24,25.840525
2.911327,15,26.681371
-4.436248,7,27.083532
-2.290169,10,27.636305
1.594276,16,28.553784
-0.485134,16,29.4445
-0.648847,11,30.454298
-11.728265,21,32.262917
2.561281,21,34.260375
-2.707421,12,34.925083
4.034439,24,36.612331
-6.272253,20,470.04968
1.853004,26,471.5245
-0.374162,13,472.283164
2.805785,20,473.387608
4.201552,24,475.486116
-4.183583,21,476.650317
2.262266,12,477.295774
2.974724,17,478.62172
7.087466,20,481.340039
0.079916,34,483.260958
-5.850302,24,484.652008
2.818258,43,487.891158
-2.210106,25,489.355611
-1.720684,16,490.340756
-6.692467,12,491.04867
-8.864978,22,494.11799
4.598371,27,495.914881
-3.881815,9,496.459163
0.097192,16,497.389671
12.734036,24,499.550918
8.449421,21,500.789607
2.699663,18,501.843198
0.307949,13,502.578066
-2.977047,23,504.701729
15.444236,38,938.727456
0.430697,16,940.19816
12.633619,46,944.144629
-7.035845,20,945.272253
9.059713,24,946.645128
1.394728,25,948.74424
0.992921,16,949.628506
-2.305598,13,950.360507
1.187539,13,951.093707
1.195196,23,953.005105
-2.504679,12,955.100593
0.220653,28,956.651804
22.466036,44,959.076868
5.99446,18,960.772413
1.843117,17,961.704837
6.472444,16,962.576452
0.934662,21,963.724417
4.097277,25,966.104762
4.484986,28,968.59047
-8.726601,15,969.420797
1.74144,17,970.353127
-0.690669,27,972.615262
-1.917368,21,973.786515
6.282649,23,1405.228264
0.180454,28,1406.775565
6.397844,34,1409.347233
12.4748,44,1413.096711
15.6586,30,1415.682636
7.740218,23,1416.97976
-1.7591,12,1417.621845
37.807625,72,1422.288224
10.836808,36,1424.826937
1.052629,11,1426.91437
-0.312484,19,1427.986418
11.469774,30,1429.634429
16.558044,30,1432.051476
6.782366,43,1434.447906
0.472235,12,1435.093311
5.757886,41,1438.836066
5.990076,18,1440.538476
15.917369,38,1872.324821
53.726803,69,1876.955554
21.025558,38,1879.77611
24.558537,55,1884.090749
36.484472,47,1887.414101
4.603757,16,1888.290734
16.437396,38,1891.128265
11.319547,35,1893.084866
8.534977,26,1895.006598
44.906134,74,1900.595084
-3.271694,10,1901.134275
9.307289,28,1903.415208
