#{"t_start": 1734868395.8690984, "env_id": "Walker2d-v4"}
r,l,t
-0.089626,19,3.159865
2.836883,14,4.153421
-6.256796,19,5.88172
-5.270649,17,7.370311
8.443387,26,9.254216
-2.069257,10,9.80132
-2.838305,10,10.376813
-3.83798,15,11.194689
-6.613159,26,12.644599
-7.865063,24,14.329412
-4.663009,16,15.235785
-1.763819,12,15.917868
-1.56709,10,16.494957
-4.367087,17,17.672166
-4.997096,13,18.857275
11.084648,25,21.283592
-0.52924,23,22.5514
-2.033688,31,24.262933
1.160995,17,25.539724
-1.262831,23,26.840827
4.691876,17,27.801549
-2.347991,9,28.309134
-2.291175,32,30.491756
-3.883029,9,31.32579
7.318755,22,33.397374
-5.990309,19,34.736076
-1.402274,21,35.908176
3.470666,22,469.804556
3.69483,13,470.526657
-1.854221,21,471.740731
4.348457,20,472.873204
-2.700378,19,474.682899
-2.531972,28,476.237736
9.375564,36,478.659688
-0.557675,10,480.599168
6.313083,30,482.442823
4.861543,20,483.566913
15.53458,35,486.347363
4.505099,23,487.690355
3.301828,13,488.459046
-1.664901,20,489.623167
0.08711,13,490.437056
1.908693,14,492.381555
-6.018434,29,494.888613
-2.958278,34,496.954655
2.991543,17,497.970845
-0.32795,13,499.478508
1.07987,16,500.425009
15.270245,24,501.820825
-0.705131,15,502.663459
-1.813217,9,503.15926
-1.27902,19,505.397682
6.70128,18,937.723906
-3.226115,8,938.330679
-1.491606,12,939.399837
2.774156,23,941.522073
-3.673421,15,943.121262
-3.062224,10,943.730354
-4.194529,12,944.408771
-1.967585,16,945.309468
-6.654599,28,946.8995
5.158164,21,948.770596
3.157385,14,949.567241
-3.452443,12,950.228877
-4.008418,17,951.203221
17.638484,38,955.353464
15.383471,35,957.301315
26.377849,60,961.306014
8.082435,21,962.443281
-2.243393,22,963.64519
3.241128,14,964.413839
-2.499885,19,966.8571
47.018504,72,972.096913
-5.752169,21,973.316283
45.349116,65,1407.794227
4.320983,23,1409.050241
16.444021,26,1411.00253
32.497274,51,1415.550717
21.679397,37,1417.611379
0.879457,17,1418.518775
15.624518,37,1421.284898
16.608761,41,1423.652866
7.549779,21,1426.684303
14.975243,34,1428.614887
1.655852,29,1430.237863
12.269978,26,1432.434723
21.823748,30,1434.088295
2.301108,18,1435.079917
27.092764,51,1439.858356
21.86981,54,1873.49602
22.895662,39,1875.677617
13.431813,27,1877.200854
1.665789,14,1877.967611
6.999515,29,1880.290012
24.66306,37,1883.636214
3.068876,28,1885.922495
11.419114,24,1887.226611
11.585703,36,1889.191599
-0.641451,11,1889.809764
20.155008,36,1892.558386
-1.940529,11,1893.165719
-1.406743,13,1894.092089
7.535409,24,1896.30446
26.750518,50,1899.969687
15.724375,27,1901.43605
14.569825,49,1904.892853
-3.507126,17,1905.859146
