#{"t_start": 1734868395.2418866, "env_id": "Walker2d-v4"}
r,l,t
0.229628,23,3.981803
-3.628165,13,5.002381
3.785683,21,6.958011
-4.906081,22,8.5849
7.189619,30,10.617935
-4.068917,21,11.793808
10.689174,32,13.575176
9.025558,27,15.437515
4.473008,25,16.858355
-0.400594,21,18.252218
-9.027173,14,19.532384
7.869387,23,21.830389
3.467662,19,22.879467
3.634205,19,23.927304
-2.483173,12,24.58793
-6.522635,11,25.52597
-3.862996,9,26.025419
0.58014,24,27.378904
6.435403,16,28.266789
0.218394,13,29.01925
3.092783,26,30.860121
0.631618,13,31.908478
5.103332,15,33.298042
2.156523,17,34.841894
7.538554,22,36.068929
1.298649,14,37.190766
3.829369,17,470.459781
-9.449244,18,471.46583
0.162879,10,472.049045
0.872532,37,474.877172
7.038747,23,476.182609
-0.144311,19,477.224213
3.373044,20,478.428962
-0.702522,10,479.328485
5.19411,20,481.967302
1.095754,15,482.805552
0.162749,28,484.398022
1.897095,13,485.174042
0.025213,12,485.889923
-0.64363,15,487.471069
2.466091,18,488.533553
6.713567,20,489.701128
0.829319,27,491.32183
2.083648,14,493.466556
2.296183,38,496.381383
-3.120984,9,496.923924
-0.007295,27,498.497678
1.469517,18,500.312971
-2.190767,12,501.022228
15.242883,28,502.645404
-2.018744,18,503.645281
5.909143,18,505.70603
-1.392611,9,506.526125
1.409116,14,938.433707
0.091165,9,939.180066
7.279706,32,942.121247
5.837286,17,943.834533
1.334993,14,944.669065
-3.556086,9,945.18431
18.516941,37,947.279543
-4.306424,22,949.210865
20.306394,39,951.393299
2.62307,17,952.673921
1.729696,18,954.314746
0.832283,30,957.066159
-3.719486,21,958.220655
8.302563,38,961.022932
16.877265,33,962.830589
0.165524,12,963.469254
6.383875,18,964.464562
-7.155166,37,968.196996
2.717145,15,969.272429
5.055444,18,970.262887
24.899351,43,973.416937
-0.175881,21,974.577871
-1.392639,12,1405.423846
1.50685,16,1406.309586
8.465643,27,1408.505917
2.117386,19,1409.545652
-5.6008,18,1410.594703
16.131982,39,1414.170005
48.445909,55,1417.983243
-1.426014,9,1418.478006
11.286787,25,1420.564727
1.788835,14,1421.345837
24.841251,50,1424.137309
21.923111,46,1428.680539
-1.969141,17,1429.607503
23.526552,40,1432.573233
6.859874,31,1434.291322
6.132759,18,1435.290895
16.665039,24,1436.609203
11.020507,40,1441.004335
0.937936,13,1441.712233
3.745267,22,1872.61341
7.632702,20,1874.49323
32.344655,42,1876.880221
-2.026011,23,1878.13755
43.279198,82,1884.668252
6.834632,21,1886.575967
5.836988,24,1887.8804
12.335053,41,1890.128109
6.444622,20,1891.978101
21.118333,36,1893.985913
7.78854,22,1895.828023
3.484648,16,1898.094104
27.97423,51,1900.895688
18.541821,37,1903.655618
-3.046581,9,1904.156143
5.978997,20,1905.261231
7.409193,32,1907.118303
