#{"t_start": 1734868395.27147, "env_id": "Walker2d-v4"}
r,l,t
-7.423271,14,3.423801
-3.881541,11,4.061707
4.555815,20,5.765079
-12.277699,21,7.777462
0.128735,17,8.800576
2.037992,13,9.879949
6.539236,37,11.938802
-0.453157,11,12.545073
-3.527757,17,13.490874
0.950167,12,14.510345
0.263016,12,15.182471
-3.806694,19,16.263361
-6.584805,15,17.120229
-5.692635,12,17.850897
0.234019,17,19.409725
-0.710047,37,22.523952
2.875522,14,23.302541
-6.064014,16,24.167932
-3.925837,22,25.718994
3.988903,13,26.454717
-8.185077,20,27.576331
-5.451561,22,28.826014
-1.555198,18,29.828526
-3.626504,15,31.062811
-1.344751,19,32.783774
-8.266291,19,34.598039
-1.895313,12,35.306355
-4.605785,11,35.932562
-1.131986,19,37.333318
2.249301,12,470.320697
5.677923,24,471.659749
-0.433686,25,473.116745
2.305456,38,475.989504
12.374189,26,477.41016
4.968001,25,479.215268
9.756129,29,482.38537
-0.497822,10,482.946275
-2.741147,20,484.084156
-3.393292,14,484.898147
-3.346031,9,485.444865
0.233841,11,486.800291
-3.60032,17,487.796297
-7.576094,13,488.564678
-0.914707,15,489.441218
-0.825107,13,490.193076
-0.843238,17,491.236635
18.273256,36,495.281672
-1.534252,9,495.842525
3.299734,16,496.838066
3.025824,19,497.940861
-5.280663,16,499.620875
7.844902,22,500.937125
18.100142,37,503.071298
-9.502813,15,503.921022
12.965538,50,939.593759
18.080874,36,942.634639
-2.974596,13,944.136868
4.758218,23,945.43302
3.101622,18,946.442858
3.674532,29,948.074656
1.792772,16,949.672384
0.791571,27,951.198988
4.796989,15,952.140086
-3.768192,21,954.090095
0.146407,12,955.925621
7.56411,31,957.651807
-1.964197,12,958.300165
10.074328,20,959.397551
-2.137508,17,961.047526
12.363244,34,962.908343
0.550433,22,964.108708
5.856682,17,965.039363
16.188797,57,970.129964
7.038649,22,971.344598
-1.03788,22,973.333237
-3.365029,12,974.00775
12.358594,31,1405.89851
14.084312,32,1408.366131
3.575708,16,1409.248102
10.276278,26,1410.914751
11.988587,31,1413.797658
-0.277623,12,1415.271142
0.735142,11,1415.887106
-0.861411,21,1417.079368
12.432655,35,1418.984852
-1.329181,21,1420.86758
5.556355,17,1421.801892
3.556498,30,1423.435358
2.231317,29,1426.855469
-0.447633,12,1427.767159
12.343349,21,1428.922655
30.131254,45,1431.413735
21.601612,61,1435.532079
5.086757,16,1436.415787
-4.948801,9,1437.803092
25.822998,49,1441.794525
9.377535,28,1873.03028
-0.625782,12,1874.465261
69.851532,109,1881.450038
1.762925,46,1885.075377
11.95617,31,1887.528065
17.201641,30,1889.155655
9.78607,35,1891.841074
1.798205,14,1892.630413
1.80213,19,1893.684733
9.395558,20,1895.173225
-0.79532,11,1896.190942
202.30577,138,1905.753037
