#{"t_start": 1734868395.2074425, "env_id": "Walker2d-v4"}
r,l,t
-4.81521,16,3.610381
-2.621156,17,4.764646
3.663179,14,6.007022
5.482573,20,7.894716
0.474068,16,8.861474
-9.741319,21,10.379097
4.058061,22,11.607536
-1.044898,11,12.225518
8.835622,24,13.551596
0.084025,21,15.080413
-3.429014,16,15.979481
0.482064,34,18.002752
-1.824803,11,18.991321
7.855159,21,21.41828
-2.60166,11,22.025942
-6.332534,22,23.23776
-5.69434,18,24.2291
1.868743,18,25.558861
4.725014,24,26.913334
-4.551439,9,27.410592
2.002842,14,28.189042
1.861236,26,29.666205
3.842443,22,31.364366
-10.466465,17,32.946918
-4.131794,9,33.824165
9.121017,19,35.257312
4.311444,20,36.378499
1.602913,14,37.506006
-1.366249,11,470.436654
6.165997,17,471.386118
14.565453,45,473.940973
3.559854,13,475.424367
2.500674,13,476.160492
6.888476,18,477.150002
5.665373,17,478.083788
-2.822887,11,479.003959
-1.074582,14,481.305849
-2.163053,14,482.221601
5.43708,25,483.647516
18.151821,30,485.389356
3.128776,16,487.035011
2.058382,21,488.264754
5.083141,26,489.792463
2.474617,16,490.778858
-0.419152,12,491.4701
5.859092,17,494.017176
4.345806,21,495.637041
5.130249,26,497.238656
1.928324,11,497.888391
5.272917,20,499.817461
-5.002454,14,500.637957
1.786298,18,501.706901
1.126505,13,502.45181
-7.801634,24,503.789683
4.52288,25,506.557573
-2.813109,8,507.356773
-3.991038,21,939.741144
3.867957,14,941.077656
-3.302385,14,942.265275
1.00611,12,943.692223
5.806242,17,944.701021
-3.378881,21,945.884765
-0.062365,19,946.963171
21.750119,40,949.9076
5.403775,21,951.086208
0.944082,13,951.832097
1.091343,15,953.147984
10.353598,24,956.039882
-0.553307,16,956.933203
0.301881,17,957.879648
31.425575,36,959.852515
0.438954,13,961.271379
-3.227292,48,963.90197
4.106708,14,964.667768
6.25941,16,966.501705
1.37341,22,968.589987
0.421498,20,969.800856
0.905106,26,971.243661
0.958894,12,971.924237
7.357734,22,973.894574
13.335209,50,1406.8358
20.557043,40,1409.736297
-0.535981,12,1410.396001
6.804486,26,1412.823839
8.160842,34,1415.948319
8.631624,19,1417.036318
-2.951297,20,1418.121644
-0.898399,10,1418.669012
53.976436,84,1423.979929
21.718348,42,1428.376588
5.085064,30,1430.030099
6.927826,19,1431.089672
5.365002,14,1432.606014
7.790716,20,1433.724965
3.07105,14,1434.488493
-7.485858,10,1435.055028
6.018173,21,1436.200655
3.80084,27,1439.036972
-0.250854,15,1440.469276
6.42216,21,1441.855556
10.353876,27,1873.036809
29.14037,61,1877.241984
33.538306,49,1880.653042
67.730542,87,1887.479695
0.417366,12,1888.135514
-2.713323,13,1888.844286
21.665253,58,1892.801733
5.589941,18,1893.798541
7.741437,35,1896.73108
-0.053319,13,1898.472921
27.206677,42,1900.769974
0.63274,25,1902.122187
14.372455,37,1904.907136
-0.133589,16,1905.813668
-0.817304,16,1906.710066
