#{"t_start": 1734868395.3219016, "env_id": "Walker2d-v4"}
r,l,t
8.412352,22,3.850534
14.078637,62,9.154762
-4.605054,20,10.269814
0.338121,14,11.063361
0.340131,17,12.004721
-0.533094,39,14.517164
2.019962,36,16.549524
-5.986434,9,17.072271
8.75955,18,18.358072
-7.342879,19,20.641601
4.991302,16,21.754045
-3.529637,21,22.911187
0.473113,17,23.850778
0.061617,12,24.51176
0.495459,11,25.44982
-1.047456,13,26.173707
-0.727478,27,27.697956
0.742874,14,28.499289
-3.865198,17,29.446677
-2.398104,15,30.638076
-0.093219,16,31.921273
-5.150967,23,34.086463
4.012267,18,35.314851
-2.925594,14,36.101574
-2.976587,12,37.114498
-3.664498,17,470.383574
16.524625,38,472.559265
2.391763,26,474.743808
0.187009,26,476.213711
0.099441,11,476.815445
14.82941,38,479.433656
2.757469,12,481.562439
-0.622797,21,482.730653
-5.421054,18,483.765451
6.036146,21,484.984381
8.686311,18,486.752325
66.769301,67,490.7295
-2.503163,10,491.303127
-4.383695,24,494.488022
13.017594,44,497.296268
2.27544,13,498.067242
8.92619,37,501.005624
-1.842224,9,501.541438
4.993499,30,503.240396
-2.674805,8,503.680568
4.066621,28,506.757783
1.393827,15,938.634615
-0.793825,18,940.278617
11.71361,36,943.758417
3.296887,24,945.163949
7.229761,28,946.739154
6.678736,22,947.972378
-4.076799,28,950.252237
45.802696,85,957.042464
8.529872,22,958.252084
-4.804749,28,959.798081
3.755627,21,961.667545
4.154899,26,963.074032
14.738871,40,965.262415
-2.216642,20,968.03291
9.282654,33,970.134531
15.99867,29,971.762277
-0.356511,12,973.16751
-7.092221,19,974.23139
-3.106197,29,1406.009039
9.590569,20,1407.110768
1.714839,31,1409.522062
3.012889,13,1410.233265
16.29625,60,1415.782878
-1.970091,15,1416.652123
-3.082337,12,1417.315969
4.707007,32,1419.042938
10.280329,38,1421.86112
16.819034,47,1424.800821
0.473287,25,1427.88807
4.353433,24,1429.193255
-1.577046,10,1429.757906
23.861622,35,1432.441319
26.911139,60,1435.769066
5.493477,60,1441.258748
2.122192,18,1871.928
13.906578,33,1874.527816
5.062274,19,1875.591516
-7.518769,28,1877.185153
5.647938,26,1879.337805
18.030183,34,1881.403419
29.721185,42,1884.811551
-0.359194,12,1886.216545
70.675297,136,1894.68998
6.084772,24,1896.903573
0.085477,12,1898.485489
5.937151,28,1900.008789
-1.470489,12,1900.660696
21.937917,37,1903.412785
6.421881,19,1904.458445
19.15357,42,1906.873854
