#{"t_start": 1734868395.7228916, "env_id": "Walker2d-v4"}
r,l,t
-1.767398,10,2.774515
5.206645,19,3.912098
5.144533,17,5.441429
-3.030671,22,7.45564
-1.221495,11,8.126402
1.367779,19,9.558897
3.160163,13,10.267854
-1.092951,8,10.735046
3.59168,13,11.453529
3.521277,14,12.222291
1.804374,13,12.948418
-5.917781,11,13.908423
4.581108,28,15.487588
24.149961,57,20.173173
-0.582366,13,21.145561
-2.640974,25,22.528159
0.699484,15,23.359234
9.935388,19,24.403065
0.810069,21,25.914001
-7.188607,12,26.58094
-13.77523,22,27.808667
-2.572726,12,28.503134
-2.894314,13,29.22887
-8.484874,15,30.460963
4.202406,31,33.25069
18.95842,38,35.772966
-8.374036,16,37.015182
0.531121,25,470.722852
-9.27971,20,471.880981
5.116337,17,472.848855
-3.523149,11,473.456694
-0.027834,24,475.5585
-6.692276,21,476.709319
20.93507,32,478.96964
1.772693,12,481.123258
20.539025,50,483.938863
1.367429,14,484.771628
-3.512557,14,485.602724
0.634931,31,488.134569
-2.185678,19,489.242952
-2.086538,12,489.943706
-4.572888,16,490.921246
1.268613,14,493.145124
-12.275531,23,495.028006
-5.537375,22,496.407642
-1.031349,25,497.856938
4.392923,13,499.387052
1.136185,15,500.263555
-0.881107,23,501.627707
-3.06559,26,503.077829
14.471808,43,937.974283
1.349727,10,938.822649
0.938143,17,940.40498
10.718863,23,942.206805
11.581434,39,945.169364
0.092685,14,945.955845
7.092066,21,947.154634
7.203395,22,949.073668
7.151074,63,953.380359
6.501426,26,956.101529
2.002187,28,957.654504
3.17124,20,958.752008
-4.80985,10,959.304482
-2.754281,15,960.832697
2.841574,12,961.500325
6.854453,15,962.315034
5.800095,25,963.676878
0.345565,14,964.446589
-4.262707,20,966.888357
1.457738,12,968.022166
8.33403,25,969.532397
-0.14154,15,970.359775
63.137019,79,1405.683525
9.685369,20,1406.782245
3.964969,28,1409.032492
5.189627,27,1410.964679
-0.104332,9,1411.771875
1.674722,17,1413.383919
4.246232,23,1415.45581
-2.937087,22,1416.716539
12.232197,32,1418.444503
25.565651,49,1421.862678
-1.538023,25,1423.215937
4.043223,14,1424.328338
1.353334,12,1426.533563
29.238462,34,1428.597909
8.488721,52,1432.235523
-1.284192,10,1432.788858
6.374889,20,1433.885493
3.765606,23,1435.153855
3.961336,16,1436.038552
3.860685,20,1438.466132
13.750765,25,1440.709719
2.653848,25,1871.758592
40.95149,54,1875.547521
15.663885,39,1877.731123
-1.530893,13,1879.175913
14.76736,25,1880.567844
48.677382,63,1886.061941
9.751058,26,1887.476266
5.014622,23,1888.723562
-4.469035,13,1889.442082
3.082812,19,1891.246158
2.67684,12,1891.924946
12.929823,30,1893.578168
24.830678,37,1897.637341
4.838829,22,1898.86448
13.292799,22,1900.048448
4.166783,25,1901.417326
1.545098,18,1903.141402
-3.136452,10,1903.696562
10.921413,49,1906.491734
