#{"t_start": 1734868395.5548391, "env_id": "Walker2d-v4"}
r,l,t
10.269435,42,5.223259
5.243939,17,6.86487
-0.138568,20,8.287217
-2.868435,25,10.046984
-5.26118,28,11.614594
4.744584,22,12.836621
-7.659989,16,14.06906
-4.092306,10,14.628294
-5.316681,24,15.993816
-1.017703,13,16.740393
-2.853819,30,19.054123
-1.024439,18,21.141934
-11.250679,14,21.912928
-1.784873,39,24.072006
-5.974966,11,24.670696
4.755724,18,26.006922
-9.888409,24,27.362103
-1.962815,12,28.028026
0.457521,14,28.82857
-7.966141,14,29.61229
0.452088,12,30.679117
-1.354346,16,32.056234
1.377028,31,34.76405
-0.116453,11,35.374111
8.081361,26,37.175104
5.134726,21,470.660265
2.073822,15,471.503558
-2.805594,15,472.395487
7.092262,26,474.578903
-3.593168,19,475.652257
-2.284104,8,476.098514
4.955064,40,478.593862
-3.401633,22,481.507959
6.390628,15,482.339166
6.233316,25,483.760441
20.259621,32,485.648115
-6.234749,14,487.175642
1.955945,14,487.990422
-6.855894,21,489.229042
11.51125,33,491.21565
6.549794,25,494.588591
-4.867114,21,495.909281
-6.800399,19,497.019588
-2.110647,14,497.846171
5.020347,18,499.660987
14.415068,31,501.497733
-4.154277,21,502.691236
4.866338,20,503.821907
4.708727,34,938.191534
0.611573,9,938.977959
9.30704,61,944.311346
3.787569,17,945.27465
0.747512,16,946.172751
7.366266,20,947.314657
11.564317,24,949.344322
2.332454,15,950.193887
-6.68436,16,951.094226
5.542683,20,952.654824
5.35918,16,954.132616
37.099842,58,958.367698
-3.7824,8,958.806654
-1.443373,18,959.793724
6.727507,19,961.55346
5.916808,33,963.346874
8.489423,22,964.555141
4.929972,16,966.561734
-3.232493,15,967.999491
0.025449,22,969.41657
5.550544,15,970.241396
-4.44723,24,971.592282
4.391748,19,973.399669
0.876789,10,973.953596
12.181029,33,1405.953796
-2.50781,13,1406.672522
78.028668,85,1413.441263
0.973755,16,1415.168447
12.949321,36,1417.201097
17.585943,32,1418.941263
5.850831,19,1420.710252
1.61514,29,1422.289895
-0.082653,15,1423.112054
5.996412,23,1424.897831
4.53333,28,1427.988782
18.158155,35,1429.913573
-1.678179,14,1430.702678
1.152976,28,1433.002752
14.655456,30,1434.669396
1.390513,12,1435.314803
10.194175,32,1438.255001
45.42927,55,1871.971802
7.444176,48,1875.420979
2.86219,17,1876.370373
5.343355,20,1877.501303
8.265857,38,1880.321035
5.834141,20,1881.897173
9.874601,26,1884.152683
10.586936,30,1886.547805
4.792729,20,1887.636407
14.815424,33,1889.435718
16.846301,27,1891.680322
45.829978,87,1898.538686
8.877965,19,1899.573167
40.44441,93,1905.422863
