#{"t_start": 1734868395.5297155, "env_id": "Walker2d-v4"}
r,l,t
-3.247651,10,2.959003
3.236135,24,4.561327
2.363884,25,6.888009
1.597938,20,8.311038
0.068474,21,9.856092
-0.206601,12,10.507017
-3.405985,13,11.247095
9.499605,43,13.975776
-0.199473,27,15.50046
-3.986388,17,16.46641
-2.62387,13,17.206397
3.41565,17,18.607521
0.554382,14,20.450728
0.564579,13,21.387532
8.219093,17,22.331035
0.60487,11,22.931646
-2.801319,10,23.49119
8.117822,24,24.800656
17.663766,25,26.550627
-1.722221,14,27.329547
-8.168494,20,28.468035
-2.559416,25,29.854742
-2.269177,14,31.164934
6.221117,18,32.837723
0.341742,19,34.567214
-0.800938,11,35.17224
8.14443,19,36.232464
16.862162,27,470.402664
-2.82381,22,471.659856
2.82537,22,472.925408
3.209267,13,473.635259
9.734328,22,475.617916
-0.999737,24,476.948928
6.291328,22,478.34805
1.949677,23,481.420218
-2.388052,13,482.139964
-2.462845,11,482.765476
5.13395,16,483.674761
2.65814,25,485.140367
6.271263,21,487.080923
1.246284,14,487.899969
3.289878,23,489.252625
8.840273,22,490.589855
3.598595,31,494.104001
7.947567,17,495.33406
5.255652,19,496.534751
-6.859681,20,497.694958
-0.022385,25,499.925173
-5.578348,10,500.519178
15.091081,28,502.144698
-1.757387,25,503.539506
-0.118218,22,506.061956
-4.374573,20,938.44442
1.44958,29,941.152973
-5.412403,12,942.07177
11.206269,22,944.11016
1.074159,20,945.242112
8.55406,31,947.005056
-2.656402,11,947.614225
-3.322142,9,948.81427
12.645119,31,950.550642
-2.100341,25,952.23095
-5.586626,21,954.155529
6.80817,31,956.896878
11.425741,28,958.451486
6.001743,17,959.378725
-3.605991,13,960.800812
-1.92414,25,962.159948
-3.554294,19,963.195144
14.396587,33,965.007746
5.953633,20,967.747486
1.601489,11,968.670531
-5.544641,21,969.826475
2.772119,24,971.1521
12.944773,29,973.533151
11.746449,33,1405.541878
22.451982,52,1409.111109
30.26397,57,1413.719717
0.892778,19,1415.529853
13.645146,47,1418.14972
45.617546,68,1422.591895
8.925146,33,1424.919801
20.170913,35,1428.405567
-3.338458,8,1428.834955
7.462257,24,1430.156258
4.641112,19,1431.952504
-2.99461,13,1432.704338
1.292434,35,1434.638741
-0.509096,15,1435.459027
7.02964,22,1437.567877
6.29129,28,1440.171885
7.430459,29,1871.676232
45.870778,85,1877.201854
35.7493,61,1881.646112
0.471867,30,1884.229031
12.419595,29,1886.571656
0.144546,11,1887.171595
30.981049,49,1889.853518
2.340888,13,1891.315512
25.327466,35,1893.276306
18.035106,42,1896.712529
24.821522,37,1899.650729
22.543468,40,1901.814007
11.34479,23,1903.825707
3.225081,19,1904.875108
8.899128,20,1906.021748
