#{"t_start": 1734868395.31476, "env_id": "Walker2d-v4"}
r,l,t
-6.911391,10,3.164223
-7.25025,14,3.966455
6.065264,16,5.281981
-3.476146,17,6.891703
-1.315208,17,8.183154
0.529565,11,9.217236
-0.539644,33,11.069758
-2.72292,16,11.956111
9.016959,22,13.175111
-3.398581,34,15.424879
-2.693408,16,16.334345
-6.249573,27,18.006979
-2.88439,19,20.258515
0.262046,18,21.648781
2.498228,22,22.863532
7.213341,19,23.911441
-2.641622,10,24.4645
5.945104,21,25.955917
15.07839,37,28.03321
-0.947982,9,28.56171
6.606413,29,30.525394
0.484756,16,31.752824
-1.252623,17,33.330674
-10.67253,24,35.209229
-2.596587,8,35.669806
1.431976,24,37.348645
2.29853,24,471.000557
9.378316,23,472.32622
5.741149,28,473.905088
-1.32787,25,476.05824
-3.659631,26,477.4769
14.666303,36,481.40164
2.137439,15,482.290267
0.390244,21,483.487129
-0.642079,9,483.990098
-1.225722,25,485.464471
-2.633734,27,487.755239
11.640808,54,490.966506
-4.357201,11,491.698293
-2.666119,22,494.808196
-0.563508,18,495.950356
-4.294005,30,497.729595
5.098244,16,499.392354
3.600207,22,500.719153
4.349551,20,501.90219
-4.850215,20,503.03011
10.521462,28,505.638991
19.504925,45,940.28517
5.514805,28,942.593953
3.532565,18,944.370402
9.833566,18,945.391888
3.684472,26,946.86106
0.046881,21,948.033641
2.227163,20,949.861585
6.228473,15,950.694001
-0.602887,12,951.378038
2.230429,22,953.132816
10.704758,24,955.989724
13.515339,56,959.088414
-0.773312,13,959.804782
-6.45061,19,961.56559
-4.099949,26,962.973612
-2.184852,14,963.74552
-2.243868,24,965.050983
5.941122,36,968.987696
8.480063,35,970.92385
2.422126,14,971.714796
-0.956209,24,973.792149
-0.287295,10,974.345763
8.150969,24,1405.857369
2.534467,14,1406.612873
-1.12513,9,1407.117473
-4.590881,19,1408.883411
9.730955,26,1410.293539
-0.381356,10,1411.254774
9.57271,18,1412.90875
4.851929,13,1414.042681
-1.002662,26,1416.257402
-10.160036,17,1417.213899
12.721281,33,1418.99745
20.687254,53,1422.62727
52.895108,67,1428.383108
-0.350064,11,1428.988385
5.060837,16,1429.874713
10.459855,36,1432.62587
20.663954,44,1435.057581
-6.135454,12,1435.721029
19.881922,28,1438.389503
9.207522,24,1440.681659
33.314312,47,1873.042607
-2.903839,24,1875.164147
-3.13566,9,1875.650583
0.734632,29,1877.29749
43.21636,71,1882.584878
15.565201,35,1885.15294
0.131985,15,1886.721558
26.28961,39,1888.84897
17.572133,31,1891.297756
1.44745,15,1892.136037
-1.295647,11,1892.754287
10.476171,68,1898.548
16.634402,47,1901.101167
14.070807,37,1903.867622
4.498976,16,1904.750724
2.000635,25,1906.173817
0.740665,14,1906.993392
