#{"t_start": 1734868396.247565, "env_id": "Walker2d-v4"}
r,l,t
-6.240089,7,2.111292
3.369666,14,2.911977
-3.100962,13,3.895942
12.363315,22,5.937514
0.427732,23,7.626272
4.127109,17,8.947649
-4.841636,7,9.331121
6.410369,23,10.613616
-2.520159,21,11.777177
-6.578354,20,13.233511
-4.228926,20,14.363321
10.648514,25,15.783745
-2.876728,16,16.681649
-0.442401,11,17.679437
-6.383611,13,19.406099
-2.483578,12,20.42576
-3.170518,9,20.924816
17.652741,43,23.29776
7.290563,20,24.732453
-2.090365,21,25.919704
7.054539,27,27.443288
8.952899,25,28.84189
2.479061,24,30.887339
1.276845,20,32.770806
1.860012,21,34.320182
1.640454,22,35.54838
12.792758,45,470.727377
13.391597,27,472.293528
-4.245702,10,472.840225
3.77637,21,474.769928
3.318959,29,476.36927
-3.390715,8,476.801816
1.437456,17,478.14104
9.3467,24,481.062963
9.178384,18,482.082896
7.298682,19,483.151672
-7.695369,13,483.910216
-3.666951,11,484.575408
0.166318,22,486.573781
-5.835466,23,487.925763
-5.314993,15,488.804367
-2.682789,12,489.506608
-7.005305,10,490.13389
-6.303907,12,491.937071
-5.354794,13,493.248506
-0.244447,24,495.000494
7.531238,34,497.01073
-3.81312,13,498.503834
2.081931,21,499.764274
-2.906036,11,500.426626
-1.219688,9,500.957069
-16.003959,18,501.97393
-1.804924,8,502.410296
4.560866,16,504.135961
0.463569,10,505.046514
-7.732192,18,937.364251
6.764761,32,940.210123
1.991936,32,943.148444
4.151802,16,944.058155
1.197445,18,945.062286
-6.389315,17,946.028005
2.309543,14,946.820298
3.184272,28,949.07846
0.894618,14,949.87037
1.464343,24,951.471984
21.047197,39,955.431844
13.469571,29,957.047684
-5.219785,22,958.250553
6.422932,19,960.008023
12.345118,39,962.135904
1.115679,16,963.016046
-1.301157,20,964.105732
-2.934864,8,965.537224
-7.273268,20,967.446103
3.991538,15,968.419396
3.805932,16,969.302789
3.056186,18,970.305155
5.856668,34,972.95446
1.708092,14,973.726443
7.486373,27,1405.40529
13.739157,28,1407.653297
4.616751,20,1408.741296
0.625671,25,1410.65088
2.012882,14,1411.955087
3.414565,18,1414.109933
23.208248,51,1416.968405
-2.60797,15,1417.78279
2.755528,13,1418.494705
11.32561,24,1420.548386
-0.697237,8,1420.976163
3.225351,26,1422.396061
4.070808,17,1423.577284
0.572148,18,1426.338134
4.307423,17,1427.328656
3.056987,28,1428.874541
3.635158,28,1430.42734
8.82257,31,1432.892827
9.111631,25,1434.27635
0.15027,16,1435.152661
7.335735,25,1437.785324
8.868951,30,1440.374752
-1.990879,9,1440.863057
10.384338,21,1871.717959
18.218303,37,1874.543795
12.083005,31,1876.300716
11.666087,42,1879.336194
-1.741514,9,1879.821419
16.401035,32,1882.660076
26.261967,39,1885.776421
0.586826,16,1886.646413
-0.628357,21,1887.796367
32.284214,44,1890.96283
11.759969,42,1893.371602
3.584714,18,1895.001012
-2.431194,8,1895.770111
19.487863,51,1899.550801
26.386961,40,1902.474204
22.313855,43,1904.884253
1.855244,16,1905.787716
