#{"t_start": 1734868395.6016588, "env_id": "Walker2d-v4"}
r,l,t
-1.884726,29,4.023731
2.793933,19,5.73831
-2.692131,23,7.737837
-0.348851,18,9.172143
-0.171079,18,10.164233
-3.542666,34,12.066743
-1.219269,23,13.343986
-2.750883,21,14.867539
0.336899,9,15.374658
-6.930416,13,16.115319
-2.139436,25,17.642201
-1.073739,12,18.710879
-5.333552,14,20.574831
1.276095,18,21.705524
-3.43265,11,22.318441
-2.82553,29,23.9098
3.037443,15,24.732524
5.99912,29,26.697298
-2.510248,17,27.652533
1.724546,23,28.948565
1.92127,16,30.189477
-1.069701,20,31.751781
-1.360891,15,33.159137
-8.613195,15,34.49905
0.576699,10,35.04753
-0.569906,13,35.780922
-6.600397,20,37.241642
-0.906644,20,470.671137
-4.374545,15,471.519678
0.83768,11,472.180545
-0.55672,10,472.747321
2.2971,14,473.510337
7.983435,34,476.164021
-2.755778,10,476.719659
0.615359,29,478.640132
3.286749,16,481.139619
1.612124,16,482.072339
-5.003684,6,482.406373
0.085754,9,482.93162
1.282302,13,483.660619
1.195515,34,485.662146
-4.052277,17,487.365226
2.040482,14,488.190777
-0.722785,11,488.828296
1.286119,15,489.707966
-2.002942,27,491.433481
11.606151,19,494.235202
-2.459553,8,494.855058
1.829048,14,495.752662
3.204865,24,497.145047
8.871059,28,499.560357
6.951495,16,500.509952
-2.927255,13,501.274991
-7.585038,22,502.537249
5.02785,15,503.356673
-2.828364,20,505.64735
-3.031902,17,937.924043
10.198928,30,940.515109
6.758455,25,943.143827
1.916916,19,944.266783
-3.650684,9,944.785692
21.720465,34,946.700809
3.912963,26,948.867385
9.330318,35,950.816409
1.205442,15,951.734742
-2.337335,40,955.932184
-0.068974,10,956.502919
2.038433,15,957.338109
20.142696,36,959.310272
-0.566644,9,960.511127
-0.918987,13,961.236507
-2.636977,15,962.035759
3.405089,13,962.753255
16.803398,29,964.347701
0.27853,9,964.829576
-0.118273,17,967.200136
16.076296,36,969.704404
4.289042,27,971.215666
0.896735,31,973.692455
-0.363721,19,1404.909173
2.486007,14,1405.688346
11.668086,38,1408.502165
-1.194453,12,1409.148454
13.925502,58,1413.826713
5.980737,24,1415.923729
18.292351,36,1417.920143
-0.458333,10,1418.455801
18.604779,38,1421.270931
0.146241,28,1422.787546
8.036817,33,1426.338574
-5.458153,26,1428.109052
5.899484,19,1429.143927
6.19594,15,1429.978753
3.207398,24,1432.060136
14.175653,33,1433.889818
23.269158,45,1436.384369
-6.12477,12,1438.212002
19.29571,40,1441.423988
21.765209,37,1873.924347
28.308208,45,1876.470627
-2.965232,22,1877.685552
1.047742,15,1879.231986
33.947879,46,1882.511875
-5.674252,26,1884.490417
1.157883,15,1886.060805
3.769712,15,1886.891491
10.295498,27,1888.362125
1.522931,16,1889.225655
188.10648,108,1897.982974
3.950487,17,1898.927916
-0.145047,13,1899.634824
19.736253,40,1901.801017
46.421024,66,1906.225359
