#{"t_start": 1734868396.0976143, "env_id": "Walker2d-v4"}
r,l,t
-2.268838,12,2.525532
3.778481,24,4.208612
4.21737,26,6.660196
-6.052574,20,7.956385
-1.441659,21,9.473907
0.836465,18,10.489799
4.054414,17,11.43125
-1.877964,19,12.479666
-3.645958,11,13.436545
-1.883645,9,13.942923
2.76015,24,15.304965
-8.317497,20,16.44541
-1.666906,26,18.555425
-4.110592,9,19.928742
7.56417,18,21.12207
-0.553899,13,21.844207
-4.779264,21,23.001543
-2.38138,28,24.87572
-3.954978,15,25.722787
1.50561,21,26.901106
8.114591,28,28.474455
-4.413148,18,29.839901
-3.285049,19,31.375371
-5.044956,8,32.11801
-10.760459,22,34.083268
1.483489,11,34.689662
5.503885,27,36.543772
3.693802,16,469.753268
-1.703901,12,470.421605
2.129987,33,472.328102
-2.37995,10,472.874064
2.867726,15,474.465389
6.149855,23,475.746885
9.119468,31,477.54481
4.962777,26,480.878674
-4.268497,11,481.48889
-1.096249,21,482.683762
2.139662,31,484.483551
1.613836,26,486.716554
32.562438,50,489.649402
7.447121,43,494.155288
-1.792598,12,494.868414
-1.107738,24,496.333509
1.27388,21,497.560369
-2.900564,13,499.087586
-2.147036,22,500.381743
-4.473418,22,501.659714
1.770796,24,502.996623
2.984023,20,505.359668
22.81562,34,939.009863
1.301982,20,940.916919
3.104525,20,942.903692
13.861939,36,944.979749
3.576837,31,946.740992
-2.411481,9,947.230538
6.270575,29,949.566512
22.025393,35,951.88376
0.216819,18,953.53721
11.717364,31,956.30122
3.919358,17,957.243871
3.848101,28,958.782594
12.86815,22,960.706501
-4.751772,17,961.617059
4.391874,25,962.997944
2.192143,15,963.819907
14.161886,28,966.837943
-0.059262,20,968.40001
34.074637,58,972.371522
-1.653397,15,973.218621
0.185027,17,974.139641
36.909357,65,1408.620411
8.453356,27,1410.529036
2.252375,18,1412.196323
18.499525,51,1416.184283
2.896832,16,1417.058112
9.374165,54,1420.744221
6.925857,21,1421.879717
39.32032,51,1426.754059
-2.079867,19,1427.808878
9.239979,23,1429.072696
-2.357051,8,1429.504032
-3.766176,23,1431.530641
3.24937,30,1433.198459
25.03629,42,1435.517391
38.260361,54,1440.679244
-2.842938,15,1871.186779
31.438471,69,1875.798811
13.729808,28,1877.372403
-0.908846,18,1879.100921
18.604183,54,1883.363212
4.217101,17,1884.297674
13.379979,30,1886.683893
5.497016,17,1887.620199
-0.868825,12,1888.259105
3.846799,39,1891.163809
-2.082776,11,1891.786803
-3.245701,10,1892.340572
3.032574,13,1893.060592
18.631254,34,1896.002596
42.607946,59,1900.189325
0.162928,19,1901.218167
39.908909,68,1905.750767
