#{"t_start": 1734868396.159592, "env_id": "Walker2d-v4"}
r,l,t
0.860611,13,2.521104
-2.060363,33,5.036261
-4.864268,14,6.406381
-0.742259,19,7.709587
3.415637,29,9.686956
-0.547325,33,11.533061
0.745131,11,12.151066
4.862161,16,13.377662
-4.157071,11,13.996401
-4.016933,19,15.078006
-1.453478,12,15.749435
5.903984,30,17.848294
-1.364816,10,19.280949
-0.821337,13,20.453368
-3.115165,38,22.563475
6.346785,17,23.494302
-5.642851,21,24.987076
11.793322,53,27.97757
2.764301,19,29.034916
4.871516,29,31.577546
-8.09163,19,33.407619
2.208087,18,34.57239
-3.546516,19,35.632306
10.432596,32,470.082897
3.514631,14,470.868231
-1.21795,14,471.704388
-0.703876,9,472.214011
1.034952,13,472.924258
4.530868,18,474.687739
-3.687198,26,476.131875
8.649917,18,477.111345
-5.484134,30,480.764185
9.857244,38,482.910639
4.409955,13,483.641838
-2.866099,8,484.128798
-3.66505,11,484.784648
2.826611,29,487.184615
5.434046,16,488.125396
3.381551,29,489.872573
-4.037989,15,490.823671
4.944788,51,495.740849
-2.757812,14,496.554736
0.096012,17,497.565093
1.224198,20,499.494967
5.717295,20,500.684209
-0.238978,25,502.112946
3.031879,31,504.949766
-1.155583,11,505.983492
-2.468001,12,937.61468
8.889855,17,939.133282
1.60188,24,941.301034
1.966015,25,943.508051
9.442345,24,944.864549
1.35512,13,945.595728
0.116203,19,946.682072
-3.637552,12,948.043838
3.893346,16,948.943552
15.218463,33,950.803835
0.559531,13,951.916679
0.169827,17,953.479639
2.634167,21,955.687599
3.657451,20,956.804262
21.968287,39,958.943154
3.515653,23,960.922385
2.507299,21,962.060789
-0.872548,13,962.769684
-3.63673,16,963.641298
6.172362,21,965.907328
-5.115554,18,967.617705
11.859822,29,969.332592
8.567701,20,970.442513
1.274745,19,972.259166
-2.544334,26,973.70194
0.201464,11,1404.49199
21.67347,30,1406.147466
10.060408,29,1408.454179
8.596605,51,1412.510494
-4.238654,23,1414.760915
33.030247,60,1418.082289
8.643439,29,1420.415141
-1.005498,27,1421.879807
-1.534731,10,1422.425845
12.029836,51,1427.301256
47.364835,89,1432.976853
5.686649,26,1434.414542
-1.028123,13,1435.129381
5.420038,18,1437.075427
17.266303,45,1440.781163
110.034821,102,1876.923843
97.609059,107,1885.590306
1.052282,29,1887.17078
19.691635,42,1889.478377
2.277509,25,1891.617413
18.659044,60,1896.037114
-2.815073,27,1898.446725
4.8564,19,1899.471315
-3.212453,9,1899.965208
13.326575,60,1903.997392
7.349047,17,1904.967331
