#{"t_start": 1734868395.636833, "env_id": "Walker2d-v4"}
r,l,t
-8.771784,13,3.019585
19.702125,45,6.693542
-2.164531,9,7.484824
0.808804,31,9.64132
-6.011646,8,10.077443
1.442861,23,11.361295
4.699125,19,12.416102
-0.056163,12,13.08625
-0.364318,16,14.329787
2.917581,14,15.118747
-2.50086,19,16.194484
-0.358767,19,17.264036
2.048823,17,18.777755
3.515438,15,20.739582
9.442872,22,22.010829
20.300494,36,23.99395
-1.280217,16,25.20629
0.893919,29,26.82661
6.19674,16,27.725502
-0.347537,12,28.423375
-7.110077,17,29.367863
5.679029,16,30.657635
2.585786,22,32.63947
0.683126,22,34.57996
-2.58719,10,35.128588
9.48661,33,37.320046
1.92975,11,470.246991
-2.144479,9,470.748982
4.784047,39,472.984475
16.294899,32,475.515808
-6.05416,16,476.405704
-4.954914,19,477.442435
-7.238158,13,478.429146
3.543121,15,480.814036
1.055156,12,481.646566
2.207328,14,482.431321
0.353652,20,483.572881
1.961178,20,484.741081
-0.384117,16,485.685317
0.375731,12,487.098297
-9.945592,41,489.501449
10.700708,25,491.003574
6.165527,23,494.100953
-5.532632,16,495.233041
4.595121,34,497.290027
-2.984199,22,499.338282
3.527599,17,500.345733
4.963544,18,501.422767
1.000361,17,502.382554
-3.798553,13,503.102996
5.65906,26,505.788226
5.094732,25,938.633221
1.814565,20,940.485175
14.469898,59,945.085355
0.185156,18,946.094843
32.693152,57,950.005602
-6.497024,23,951.300315
17.129924,32,954.151507
-2.00635,23,956.411569
0.118379,15,957.249634
1.996823,19,958.289545
3.81599,13,958.995291
37.05814,59,962.931268
10.096553,26,964.368607
0.03352,9,964.849613
3.362356,20,967.557139
-3.247918,17,968.840485
6.894046,16,969.724795
1.928766,13,970.442195
-3.605014,16,971.350979
7.730757,43,974.473624
12.433601,32,1406.42828
6.842098,26,1408.575579
11.271069,42,1411.477034
0.766516,15,1412.902176
8.994478,26,1415.369982
7.254758,28,1416.960718
25.40427,42,1419.96458
11.874867,33,1421.770972
17.538056,38,1424.055718
5.099426,22,1427.139587
-4.656124,9,1427.641639
-1.964649,24,1428.946079
-0.517033,10,1429.511627
155.416984,126,1438.545829
-2.410717,16,1440.073547
36.590864,51,1872.789528
1.430065,16,1874.469791
18.323991,38,1876.613655
1.5276,14,1877.367586
1.902925,12,1878.030466
4.501716,22,1879.973989
30.994349,53,1884.180186
19.993671,50,1887.670274
-0.474584,12,1888.328789
10.699968,31,1890.03191
-6.842016,20,1891.887119
4.707281,29,1893.501073
36.339718,66,1899.162698
33.696234,61,1903.224072
18.884745,33,1905.057887
6.281092,28,1906.686428
