#{"t_start": 1734868395.551372, "env_id": "Walker2d-v4"}
r,l,t
-3.202708,13,3.100746
5.837824,21,4.541481
2.690103,19,6.273161
11.328377,24,8.175818
11.125175,32,10.323177
2.045028,13,11.065554
-2.06728,14,11.841494
3.284911,12,12.496867
-4.231291,20,13.955579
-2.567331,12,14.631462
23.696476,45,17.185908
-4.332627,13,18.232082
-1.633486,20,20.621048
6.230216,29,22.366202
-1.65166,18,23.358973
10.121592,24,24.673892
3.687579,12,25.676503
2.757333,20,26.79895
-9.636629,20,27.914859
2.107547,12,28.61288
5.909699,15,29.448619
2.365527,19,30.944551
-5.468651,21,32.908149
-0.384642,9,33.781847
-2.731395,10,34.603245
7.466033,24,35.936961
1.446515,25,469.998542
-2.340805,13,470.718945
8.070477,30,472.453643
-5.6994,7,472.849147
0.851874,21,474.76831
8.663096,40,476.980484
-1.342903,15,477.810141
2.188857,16,479.220885
-5.321104,19,481.727595
2.644421,25,483.146285
0.196092,13,483.870472
-0.927474,12,484.573275
-2.358498,20,485.766391
-5.421816,8,486.936884
-8.046709,17,487.937432
4.574421,25,489.406794
5.559442,15,490.287808
-4.693628,14,491.155334
7.292972,23,494.279695
-3.097418,8,494.902987
-7.021447,18,496.028454
10.16277,46,499.490234
1.368081,26,501.023137
3.100396,29,502.694378
5.758897,25,504.96468
-5.591406,19,506.748517
-4.32418,10,938.194688
-4.093351,10,939.071463
14.789875,32,941.936972
20.51409,32,944.541575
0.582374,14,945.333008
16.236422,27,946.872076
2.160806,15,947.699859
1.938969,21,949.579052
-4.537724,15,950.415059
-0.378061,14,951.206559
2.659126,15,952.390028
21.947568,42,956.436164
-3.135232,14,957.215869
-3.891935,19,958.262537
0.141326,22,959.468747
-0.202745,14,960.943174
5.805149,32,962.694821
3.272611,23,963.948774
-0.515145,21,966.012542
-1.257415,10,966.953469
5.031626,27,969.08425
9.545771,25,970.466524
-1.253432,10,971.023839
-0.541369,16,972.669446
-2.689321,15,973.512631
-0.279754,10,974.066134
6.594892,29,1405.847561
14.650931,33,1408.37326
5.547496,32,1410.122543
17.155126,49,1415.061638
33.466486,62,1418.503546
-0.892563,11,1419.10641
0.134925,20,1420.943259
-1.198924,23,1422.184898
9.672608,35,1424.396468
14.998578,39,1428.331502
-2.04668,11,1428.919137
0.714323,12,1429.592879
10.635425,23,1430.867031
34.463804,57,1434.779393
5.94075,15,1435.60316
7.203836,17,1437.355174
21.342836,29,1440.060083
1.432335,12,1440.982206
4.280912,27,1872.149791
28.746714,45,1875.42415
9.982754,29,1877.070982
42.436784,47,1880.379452
5.825551,25,1882.458553
-1.289806,10,1883.394632
38.989912,74,1888.410117
17.142338,29,1890.006641
74.563714,115,1899.134718
16.430565,38,1901.19388
0.368526,13,1901.901655
3.14819,14,1903.426709
9.392089,34,1905.308893
