#{"t_start": 1734868395.3111827, "env_id": "Walker2d-v4"}
r,l,t
-0.094894,16,3.511712
0.770121,16,4.577339
-1.47109,25,6.894725
13.419608,32,9.448402
-0.779842,11,10.063546
7.098715,19,11.128538
-2.228218,9,11.619029
-4.296767,18,12.615407
4.656618,14,13.397321
2.229119,14,14.527197
-15.160919,23,15.824643
2.416653,19,16.903517
1.645398,23,18.546714
0.500474,13,20.261611
-1.411997,18,21.651967
0.123272,11,22.266739
4.421551,25,23.643101
-2.027583,11,24.251619
4.418359,20,25.682992
1.24086,12,26.361362
-0.69126,16,27.253992
5.731947,15,28.090116
-0.097547,15,28.953777
-6.652744,18,29.954623
-1.453942,20,31.755961
-2.185933,18,33.427703
-5.914452,22,35.158576
0.885889,19,36.220994
-5.668485,9,37.068103
0.037816,23,470.665176
-1.295808,13,471.399975
-4.12336,17,472.386387
0.467935,15,473.242738
-7.386566,18,474.996618
2.160082,13,475.719325
-5.527395,13,476.441604
3.950871,20,477.535583
-4.470971,15,478.549161
2.526494,13,479.738114
9.143415,21,482.24038
3.623411,24,483.605292
-1.544409,28,485.232416
-3.301193,25,487.405205
1.340652,12,488.108063
-1.06222,14,488.932838
7.762149,24,490.326293
2.195162,14,491.199384
-3.251426,26,494.497601
2.424574,21,495.953458
9.737301,24,497.361963
-4.217229,16,498.308659
22.912462,36,501.188653
3.492735,25,502.634574
8.265224,18,503.633129
4.378554,19,505.825107
-0.10849,17,938.145503
14.160408,31,940.779547
4.562232,23,942.597226
8.885189,25,944.770738
-1.194722,9,945.283805
1.23878,16,946.181589
3.500154,21,947.37952
-5.292683,20,949.199055
4.211437,14,949.971103
-4.394262,13,950.697282
2.039108,22,952.000341
4.715365,15,953.391257
-1.593286,14,955.6139
10.670586,31,957.326795
6.292717,34,959.199301
6.978665,20,961.009804
6.092125,21,962.157346
14.716722,32,963.911971
-7.020406,29,966.494674
25.486099,47,970.035195
18.875563,31,971.772262
9.661412,36,974.512087
-2.439486,18,1405.692941
4.998075,23,1406.957817
3.462492,14,1408.439949
34.811429,53,1412.067036
2.681185,18,1413.761421
11.370688,25,1415.959861
8.566406,23,1417.271604
31.067671,44,1420.384543
0.176908,32,1422.13782
11.039494,66,1427.843307
11.907254,35,1429.767977
55.559888,71,1434.442551
17.599431,35,1436.378313
4.422485,16,1438.392611
16.706978,38,1441.540725
-3.35275,13,1871.938137
11.178184,23,1873.968616
17.971696,36,1875.996041
2.713958,18,1877.034614
1.58622,15,1877.852988
12.803588,33,1880.393371
-1.323912,18,1881.675544
0.024756,12,1882.77866
-4.315057,18,1884.330647
-1.833196,10,1884.876132
1.842507,13,1886.337148
-0.965196,15,1887.169153
9.054029,25,1888.533076
2.409429,18,1889.503212
6.901258,17,1890.453387
4.457161,17,1892.139265
12.840281,41,1894.609171
16.139937,45,1898.934372
38.17465,64,1903.140082
1.351793,13,1903.870841
5.351634,33,1905.715294
6.576438,20,1906.883798
