#{"t_start": 1734868396.1010728, "env_id": "Walker2d-v4"}
r,l,t
-2.757983,19,2.939225
0.575522,18,4.295095
-3.579406,15,5.670309
5.778717,34,8.523898
5.367692,18,9.525501
-3.323386,17,10.486629
4.098823,23,11.751657
-3.582326,12,12.423366
0.831212,18,13.772113
-0.397496,17,14.731161
5.440043,29,16.385998
-1.336774,15,17.458889
-6.557322,14,18.747607
0.826652,17,20.674842
-1.957411,25,22.058472
0.966641,11,22.672908
-1.039845,10,23.212149
-0.098943,14,23.988588
8.21168,28,25.893605
3.896133,15,26.729411
-8.449663,19,27.810009
-0.46302,14,28.591745
0.173285,15,29.776755
-3.446151,8,30.271016
2.540769,28,32.904643
-4.672934,35,35.248686
-3.243355,15,36.426473
-7.477769,19,469.802863
-0.712504,20,470.923904
4.003511,24,472.325062
9.658809,24,474.407669
-3.510233,11,475.018229
6.536435,33,476.831763
8.661132,32,480.48088
-2.162419,14,481.378519
0.488919,13,482.098884
11.485189,23,483.406189
8.175942,35,486.182761
6.033606,30,487.951175
1.485171,21,489.173546
-1.366506,19,490.331429
3.929808,17,492.688313
-0.069413,10,493.673589
0.917308,12,494.547246
15.409831,41,497.035634
-0.588518,26,499.322178
9.940708,26,500.858972
-6.838182,21,502.059416
0.829091,11,502.659718
-1.516243,9,503.1863
-2.099028,15,505.182101
13.624692,26,938.115584
7.142437,20,939.955897
1.429853,13,941.188785
3.600057,28,943.563689
15.656478,47,946.224315
7.511011,27,948.443165
9.28278,21,949.617324
-1.947835,26,951.10438
2.824641,16,952.572766
-0.125787,28,955.571558
-7.06628,24,956.914737
11.789451,39,959.05246
8.881227,18,960.759578
1.286905,13,961.454323
9.902932,35,963.370081
0.388314,16,964.245674
13.424133,35,968.124827
15.634617,28,969.663579
-6.840951,19,970.742816
7.011858,30,973.159618
27.119751,38,1405.433837
18.944355,37,1408.186727
-6.140325,16,1409.060157
7.921277,24,1410.957429
20.375842,37,1414.648317
15.85569,30,1416.355038
8.056125,33,1418.138111
3.886897,32,1420.633578
0.765302,19,1421.659271
0.743073,14,1422.418883
7.406368,24,1424.182055
7.40657,17,1426.750901
3.337242,29,1428.340338
-2.873947,31,1430.073266
4.185598,17,1431.764632
3.525309,20,1432.8704
11.661036,39,1435.025165
48.224466,63,1440.676125
77.907743,109,1877.208881
4.787438,19,1878.977937
-3.58512,8,1879.421332
-0.245904,25,1881.218411
14.453545,51,1885.646273
26.103955,39,1887.778329
5.166226,18,1888.749503
9.4795,21,1890.658467
6.894226,21,1891.838678
6.366184,20,1892.944548
1.722554,16,1894.14317
18.677592,38,1897.963539
1.495034,15,1898.783418
-5.028973,26,1900.18617
32.386655,43,1903.279509
5.390052,19,1904.329398
