#{"t_start": 1734868395.3809981, "env_id": "Walker2d-v4"}
r,l,t
1.39497,27,4.06857
-12.54927,27,6.526236
4.058859,20,8.120141
0.532792,17,9.492597
5.660217,37,11.552833
-5.250543,19,12.602575
-5.849251,20,14.059361
5.066904,17,15.022909
-5.372469,12,15.701462
-5.454668,19,16.781058
3.743483,13,17.507567
5.66993,15,18.830492
9.553687,24,21.418989
-2.40277,10,21.969767
-0.469467,29,23.576794
-1.113843,27,25.393583
-0.448729,12,26.060536
-2.114193,12,26.747901
-3.890436,19,27.808366
-1.69226,22,29.048463
1.945416,18,30.39794
-4.744287,6,30.787457
-4.01909,10,31.600609
2.834404,32,34.592714
3.088093,13,35.314113
-2.992689,9,35.828308
3.261975,23,37.452855
-3.548961,28,471.333819
1.469149,38,473.505166
-3.381471,12,474.930204
0.915001,19,475.995179
-0.115335,22,477.197914
3.961278,24,478.844345
6.00251,23,481.780865
0.845066,23,483.074572
-3.148152,19,484.15408
-3.917794,13,484.928098
-0.035522,10,485.522509
4.443161,26,487.749263
3.921158,24,489.151352
11.992145,20,490.331832
-2.756148,13,491.132803
7.509588,32,494.954391
-3.568544,13,495.740447
3.781149,24,497.185483
4.18397,26,499.455454
-0.431024,26,501.007642
2.40028,25,502.456973
0.791553,12,503.129681
5.19139,17,504.830882
1.778825,13,506.025324
9.685927,35,939.763992
0.916957,26,942.099744
-5.013414,25,944.307182
7.154212,31,946.060574
-1.495104,16,946.979549
6.032695,32,949.456164
7.445573,18,950.469432
2.569209,17,951.426521
1.616696,34,954.387791
4.379203,20,956.486305
1.623445,11,957.092277
-0.261515,13,957.823344
38.285228,52,961.379011
0.856473,18,962.355152
27.752755,53,966.171376
7.851349,30,968.867127
2.198529,14,969.636206
-3.359957,11,970.238456
-2.32516,13,970.968929
-5.434147,28,973.284001
-1.138027,10,973.836244
2.826849,15,974.665596
0.776149,10,1405.401281
-1.661435,15,1406.232757
23.390769,36,1408.92876
0.570779,10,1409.465702
-3.36685,16,1410.366088
1.127709,10,1411.373915
13.237885,25,1413.697706
4.056225,17,1415.44485
0.396753,17,1416.422558
31.849501,46,1418.934056
11.395891,28,1421.212867
3.589257,16,1422.071091
0.425262,17,1422.998283
15.309784,32,1426.450255
5.771334,36,1428.818726
2.364712,23,1430.079932
1.196543,19,1431.138712
-3.489873,11,1432.507162
0.25062,15,1433.332381
-0.073666,11,1433.936785
4.86324,21,1435.102466
-3.11439,11,1435.712758
1.984327,14,1436.47669
22.230417,59,1441.916847
37.838636,69,1876.198359
5.828709,27,1877.72881
104.924931,109,1886.497592
14.689929,31,1888.198169
19.179537,36,1890.16952
15.504977,49,1893.632884
0.214613,12,1894.455737
7.609836,25,1896.756772
0.942283,14,1898.484934
15.608629,53,1901.355689
20.102342,37,1904.129901
1.783175,13,1904.851438
