#{"t_start": 1734868396.2158341, "env_id": "Walker2d-v4"}
r,l,t
2.528769,27,3.272385
-4.267474,24,5.463857
7.803774,26,7.542282
0.005138,21,9.08955
-7.136543,11,9.688636
4.381495,20,10.809113
-5.990454,34,12.701746
-1.577034,10,13.608181
6.065124,28,15.193954
10.239236,33,17.260352
-2.305942,9,18.05376
3.119872,32,21.06472
-0.754284,28,22.617576
5.88292,20,23.715122
3.856524,19,25.095819
2.145241,11,25.727176
9.118952,31,27.472959
-1.252699,10,28.033695
-1.662421,9,28.538278
-1.181507,9,29.036478
-1.447203,23,31.090724
-1.88455,31,33.913589
9.715617,20,35.03106
-2.280857,12,35.690248
6.655458,17,469.308427
4.519293,36,471.354001
4.293757,29,472.98998
-1.409637,12,474.406221
0.11847,14,475.19796
3.059928,12,475.853333
-3.55053,16,476.722276
-0.038175,12,477.529103
4.358732,18,479.194556
2.161171,17,481.321884
-6.794193,11,481.93346
1.632855,19,483.018708
7.540434,34,485.018856
2.993152,32,487.606743
1.34384,20,488.773574
-3.634212,11,489.406295
0.135762,14,490.279162
-2.296864,13,492.261842
-4.770346,11,493.374087
1.935325,19,494.755917
7.492238,19,495.938103
6.436099,18,496.9829
-7.556321,19,498.859388
-1.921667,19,499.979724
2.039536,12,500.688485
1.711033,24,502.059357
-4.416425,9,502.551593
-5.768091,10,503.133317
1.858014,14,505.075725
12.528489,38,939.08074
4.393966,14,940.424833
5.527988,17,941.671057
4.408128,17,943.399962
15.100973,39,945.600186
-6.258401,12,946.293477
2.395425,11,946.90307
-2.045181,11,948.226185
3.190436,16,949.10847
8.99705,27,950.631073
1.364139,19,952.209532
11.011442,47,956.354427
3.968948,28,957.904924
-0.464741,13,958.613948
0.172391,22,960.527563
1.418855,12,961.187726
-0.934372,9,961.678498
1.010298,19,962.716087
-0.850553,25,964.083231
-1.652802,23,966.929421
7.324252,33,969.117196
-3.417039,8,969.554361
-1.142671,14,970.33534
-1.927265,24,972.432651
9.710315,19,973.485853
8.737774,32,1405.435383
9.877506,20,1407.24859
119.143762,112,1415.68225
2.966414,12,1416.352972
16.79225,29,1417.920093
9.52157,34,1420.52421
9.812916,25,1421.882237
13.304084,31,1423.979172
8.40261,18,1426.641274
22.49389,42,1428.960174
7.934573,20,1430.071741
-0.345532,19,1431.878718
9.257285,26,1433.30655
2.443862,18,1434.306077
25.087187,69,1440.293025
7.174051,33,1871.805106
36.451492,76,1876.814223
10.086157,31,1879.258074
11.934825,29,1881.372633
3.778306,16,1882.870261
6.922818,21,1884.185015
-2.466755,8,1885.363241
1.238575,21,1886.517314
-3.538461,8,1886.950854
-0.454383,22,1888.14658
31.226512,64,1892.456607
10.28649,24,1894.124568
5.046388,14,1895.410128
33.531103,50,1899.311137
32.335605,42,1902.332353
24.029541,31,1904.055094
9.301576,25,1905.474774
