#{"t_start": 1734868395.6229444, "env_id": "Walker2d-v4"}
r,l,t
1.044152,18,3.328207
-3.14523,24,5.159764
1.09219,18,6.900318
12.245822,41,9.820717
6.904733,22,11.050066
3.01635,19,12.099513
1.283851,29,14.062758
0.46408,17,15.016319
1.805981,15,15.870955
-2.284027,13,16.606374
-0.933136,22,18.168688
-5.732082,12,19.758218
0.62636,30,21.91543
0.867077,13,22.624073
-1.940294,22,23.832558
-4.09528,11,24.446301
10.143732,21,25.942654
-6.37351,24,27.297521
-1.149897,20,28.436299
-2.719405,23,29.711753
2.344944,12,30.781685
-1.018055,22,32.843048
-0.188356,11,33.897414
4.905681,16,34.970925
-0.258481,29,36.943259
0.229038,17,470.207418
1.015625,11,470.818036
-1.299194,13,471.571467
-0.021959,12,472.271849
2.193163,17,473.220173
-3.246247,17,474.918197
-0.837047,15,475.763828
4.492345,23,477.018682
28.501195,42,481.331496
1.684502,10,481.88876
-1.683773,12,482.554983
5.307805,15,483.419163
-1.323383,12,484.094093
3.792211,19,485.234733
6.933505,26,487.460813
1.833056,11,488.11122
1.985613,24,489.514382
-0.29602,11,490.159434
-1.519796,29,493.341397
-10.458271,20,495.002431
-3.845864,15,495.960446
13.642024,29,497.664347
0.690094,21,499.652873
1.491954,17,500.659767
1.715349,15,501.553807
2.050529,18,502.570064
3.422505,22,504.526385
-1.684629,11,505.536036
-1.172624,11,506.576559
-1.236594,10,938.069822
2.341088,20,939.818755
1.882606,27,942.097198
8.203908,37,944.986582
5.25702,24,946.334601
4.629527,22,947.578029
-0.46376,9,948.792294
12.244865,29,950.40128
11.421789,37,953.103525
27.509265,41,956.807976
1.358788,13,957.536041
14.530864,35,959.45593
-0.913054,52,962.997453
0.756826,21,964.154268
3.387185,19,966.205051
2.244618,14,967.569636
2.099767,29,969.521034
4.85528,24,970.846811
3.799343,14,972.324764
19.797824,38,974.486744
8.998934,36,1406.660346
24.131336,37,1409.39383
4.655988,20,1410.878884
5.993747,22,1412.914652
9.411391,34,1415.843936
-0.23543,10,1416.423222
1.961884,15,1417.242567
0.455158,91,1422.938861
1.049135,16,1423.976913
8.082865,33,1427.707376
1.853917,18,1428.69363
0.054948,15,1429.52473
8.614688,28,1431.077528
-7.450784,74,1435.914842
-1.328412,9,1436.422047
2.308582,17,1438.744489
-2.005003,8,1439.526247
4.685889,14,1440.749962
3.484444,28,1871.962965
6.395558,27,1874.241504
23.280039,57,1877.436761
0.211525,35,1880.095446
32.39707,41,1883.510552
8.49286,29,1885.985272
46.171954,57,1889.097154
7.18109,28,1891.395742
10.648645,27,1892.905027
-1.493293,27,1894.762503
7.862435,32,1898.199158
3.552914,29,1899.774871
15.150385,35,1901.672259
16.426167,31,1904.118504
6.57889,17,1905.070929
